validation_id,checked_at,pipeline_name,table_name,expected_date,max_date,status,row_count_current,symbol_count_current,duplicate_count,metrics,errors,warnings
8c953636-92e3-478d-9d72-bbb9356f6e87,2026-09-21 21:49:25.034880,Yahoo Finance EOD,"""CherryMon"".""main"".""raw_other_eod""",2026-09-21,2026-09-21,PASS,4,4,0,"{""check_count_anomalies"": false, ""date_lag"": 0, ""duplicate_count"": 0, ""expected_date"": ""2026-09-21"", ""filters"": {""Ticker"": [""DX-Y.NYB"", ""BTC-USD"", ""VND=X"", ""GC=F""]}, ""historical_null_rate"": {""Close"": 0.0, ""Date"": 0.0, ""High"": 0.0, ""Low"": 0.0, ""Open"": 0.0, ""Ticker"": 0.0}, ""historical_row_mean"": 3.1, ""historical_row_std"": 1.3, ""historical_symbol_mean"": 3.1, ""historical_symbol_std"": 1.3, ""invalid_date_count"": 0, ""invalid_numeric_count"": 0, ""invalid_ohlc_count"": 0, ""max_date"": ""2026-09-21"", ""missing_symbol_count"": 0, ""missing_symbols"": [], ""negative_price_count"": 0, ""negative_volume_value_count"": 0, ""new_symbol_count"": 3, ""new_symbols"": [""DX-Y.NYB"", ""GC=F"", ""VND=X""], ""null_rate"": {""Close"": 0.0, ""Date"": 0.0, ""High"": 0.0, ""Low"": 0.0, ""Open"": 0.0, ""Ticker"": 0.0}, ""row_count_change_pct"": 3.0, ""row_count_current"": 4, ""row_count_previous"": 1, ""row_count_zscore"": 0.6923076923076922, ""symbol_count_change_pct"": 3.0, ""symbol_count_current"": 4, ""symbol_count_previous"": 1, ""symbol_count_zscore"": 0.6923076923076922}",[],[]
035cad84-906e-47be-81fe-fe41c25f19eb,2026-09-19 11:55:13.348842,Yahoo Finance EOD,"""CherryMon"".""main"".""raw_other_eod""",2026-09-19,2026-09-19,PASS,1,1,0,"{""check_count_anomalies"": false, ""date_lag"": 0, ""duplicate_count"": 0, ""expected_date"": ""2026-09-19"", ""filters"": {""Ticker"": [""DX-Y.NYB"", ""BTC-USD"", ""VND=X"", ""GC=F""]}, ""historical_null_rate"": {""Close"": 0.0, ""Date"": 0.0, ""High"": 0.0, ""Low"": 0.0, ""Open"": 0.0, ""Ticker"": 0.0}, ""historical_row_mean"": 3.25, ""historical_row_std"": 1.2196310917650468, ""historical_symbol_mean"": 3.25, ""historical_symbol_std"": 1.2196310917650468, ""invalid_date_count"": 0, ""invalid_numeric_count"": 0, ""invalid_ohlc_count"": 0, ""max_date"": ""2026-09-19"", ""missing_symbol_count"": 3, ""missing_symbols"": [""DX-Y.NYB"", ""GC=F"", ""VND=X""], ""negative_price_count"": 0, ""negative_volume_value_count"": 0, ""new_symbol_count"": 1, ""new_symbols"": [""BTC-USD""], ""null_rate"": {""Close"": 0.0, ""Date"": 0.0, ""High"": 0.0, ""Low"": 0.0, ""Open"": 0.0, ""Ticker"": 0.0}, ""row_count_change_pct"": -0.6666666666666666, ""row_count_current"": 1, ""row_count_previous"": 3, ""row_count_zscore"": -1.8448201388042724, ""symbol_count_change_pct"": -0.6666666666666666, ""symbol_count_current"": 1, ""symbol_count_previous"": 3, ""symbol_count_zscore"": -1.8448201388042724}",[],[]
5b4f9e5a-c132-49b4-be42-ff804944dedd,2026-09-15 21:13:42.212504,Yahoo Finance EOD,"""CherryMon"".""main"".""raw_other_eod""",2026-09-15,2026-09-15,PASS,4,4,0,"{""check_count_anomalies"": false, ""date_lag"": 0, ""duplicate_count"": 0, ""expected_date"": ""2026-09-15"", ""filters"": {""Ticker"": [""DX-Y.NYB"", ""BTC-USD"", ""VND=X"", ""GC=F""]}, ""historical_null_rate"": {""Close"": 0.0, ""Date"": 0.0, ""High"": 0.0, ""Low"": 0.0, ""Open"": 0.0, ""Ticker"": 0.0}, ""historical_row_mean"": 3.15, ""historical_row_std"": 1.3143439428094914, ""historical_symbol_mean"": 3.15, ""historical_symbol_std"": 1.3143439428094914, ""invalid_date_count"": 0, ""invalid_numeric_count"": 0, ""invalid_ohlc_count"": 0, ""max_date"": ""2026-09-15"", ""missing_symbol_count"": 0, ""missing_symbols"": [], ""negative_price_count"": 0, ""negative_volume_value_count"": 0, ""new_symbol_count"": 0, ""new_symbols"": [], ""null_rate"": {""Close"": 0.0, ""Date"": 0.0, ""High"": 0.0, ""Low"": 0.0, ""Open"": 0.0, ""Ticker"": 0.0}, ""row_count_change_pct"": 0.0, ""row_count_current"": 4, ""row_count_previous"": 4, ""row_count_zscore"": 0.6467104783722536, ""symbol_count_change_pct"": 0.0, ""symbol_count_current"": 4, ""symbol_count_previous"": 4, ""symbol_count_zscore"": 0.6467104783722536}",[],[]
c96c14f1-87e1-4e86-907a-0439c156c38e,2026-09-14 22:18:22.228602,Yahoo Finance EOD,"""CherryMon"".""main"".""raw_other_eod""",2026-09-14,2026-09-14,PASS,4,4,0,"{""check_count_anomalies"": false, ""date_lag"": 0, ""duplicate_count"": 0, ""expected_date"": ""2026-09-14"", ""filters"": {""Ticker"": [""DX-Y.NYB"", ""BTC-USD"", ""VND=X"", ""GC=F""]}, ""historical_null_rate"": {""Close"": 0.0, ""Date"": 0.0, ""High"": 0.0, ""Low"": 0.0, ""Open"": 0.0, ""Ticker"": 0.0}, ""historical_row_mean"": 3.15, ""historical_row_std"": 1.3143439428094914, ""historical_symbol_mean"": 3.15, ""historical_symbol_std"": 1.3143439428094914, ""invalid_date_count"": 0, ""invalid_numeric_count"": 0, ""invalid_ohlc_count"": 0, ""max_date"": ""2026-09-14"", ""missing_symbol_count"": 0, ""missing_symbols"": [], ""negative_price_count"": 0, ""negative_volume_value_count"": 0, ""new_symbol_count"": 3, ""new_symbols"": [""DX-Y.NYB"", ""GC=F"", ""VND=X""], ""null_rate"": {""Close"": 0.0, ""Date"": 0.0, ""High"": 0.0, ""Low"": 0.0, ""Open"": 0.0, ""Ticker"": 0.0}, ""row_count_change_pct"": 3.0, ""row_count_current"": 4, ""row_count_previous"": 1, ""row_count_zscore"": 0.6467104783722536, ""symbol_count_change_pct"": 3.0, ""symbol_count_current"": 4, ""symbol_count_previous"": 1, ""symbol_count_zscore"": 0.6467104783722536}",[],[]
b7a2b3a1-a9b9-489b-881c-a0f7d06da1be,2026-09-12 09:40:24.988064,Yahoo Finance EOD,"""CherryMon"".""main"".""raw_other_eod""",2026-09-12,2026-09-12,WARNING,1,1,0,"{""check_count_anomalies"": false, ""date_lag"": 0, ""duplicate_count"": 0, ""expected_date"": ""2026-09-12"", ""filters"": {""Ticker"": [""DX-Y.NYB"", ""BTC-USD"", ""VND=X"", ""GC=F""]}, ""historical_null_rate"": {""Close"": 0.0, ""Date"": 0.0, ""High"": 0.0, ""Low"": 0.0, ""Open"": 0.0, ""Ticker"": 0.0}, ""historical_row_mean"": 3.0, ""historical_row_std"": 1.1547005383792515, ""historical_symbol_mean"": 3.0, ""historical_symbol_std"": 1.1547005383792515, ""invalid_date_count"": 0, ""invalid_numeric_count"": 0, ""invalid_ohlc_count"": 0, ""max_date"": ""2026-09-12"", ""missing_symbol_count"": 3, ""missing_symbols"": [""DX-Y.NYB"", ""GC=F"", ""VND=X""], ""negative_price_count"": 0, ""negative_volume_value_count"": 0, ""new_symbol_count"": 1, ""new_symbols"": [""BTC-USD""], ""null_rate"": {""Close"": 0.0, ""Date"": 0.0, ""High"": 0.0, ""Low"": 0.0, ""Open"": 0.0, ""Ticker"": 0.0}, ""row_count_change_pct"": -0.6666666666666666, ""row_count_current"": 1, ""row_count_previous"": 3, ""row_count_zscore"": -1.7320508075688774, ""symbol_count_change_pct"": -0.6666666666666666, ""symbol_count_current"": 1, ""symbol_count_previous"": 3, ""symbol_count_zscore"": -1.7320508075688774}",[],"[""Historical baseline has 9 periods; requested 20.""]"
